시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,전체일수,방학일수,메인분석일수,휴업일수,수업일수,추론방학일수
강원특별자치도교육청,7812102,신포중학교,중학교,K10_7812102_중학교,신포중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7812103,창촌중학교,중학교,K10_7812103_중학교,창촌중학교 (중학교),365,76,289,99,190,0
강원특별자치도교육청,7812104,춘성중학교,중학교,K10_7812104_중학교,춘성중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7812105,춘천중학교,중학교,K10_7812105_중학교,춘천중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7812106,퇴계중학교,중학교,K10_7812106_중학교,퇴계중학교 (중학교),365,56,309,120,189,0
강원특별자치도교육청,7812107,후평중학교,중학교,K10_7812107_중학교,후평중학교 (중학교),365,74,291,102,189,0
강원특별자치도교육청,7812108,강원중학교,중학교,K10_7812108_중학교,강원중학교 (중학교),365,76,289,101,188,0
강원특별자치도교육청,7812109,유봉여자중학교,중학교,K10_7812109_중학교,유봉여자중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7812110,봉의중학교,중학교,K10_7812110_중학교,봉의중학교 (중학교),365,78,287,99,188,0
강원특별자치도교육청,7812111,우석중학교,중학교,K10_7812111_중학교,우석중학교 (중학교),365,40,325,103,222,0
강원특별자치도교육청,7812112,남춘천중학교부설방송통신중학교,중학교,K10_7812112_중학교,남춘천중학교부설방송통신중학교 (중학교),365,0,365,156,209,0
강원특별자치도교육청,7822077,버들초등학교,초등학교,K10_7822077_초등학교,버들초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7822078,섬강초등학교,초등학교,K10_7822078_초등학교,섬강초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7822079,고산초등학교,초등학교,K10_7822079_초등학교,고산초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7822080,관설초등학교,초등학교,K10_7822080_초등학교,관설초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822081,교동초등학교,초등학교,K10_7822081_초등학교,교동초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822082,교학초등학교,초등학교,K10_7822082_초등학교,교학초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7822083,구곡초등학교,초등학교,K10_7822083_초등학교,구곡초등학교 (초등학교),365,77,288,98,190,0
강원특별자치도교육청,7822084,귀래초등학교,초등학교,K10_7822084_초등학교,귀래초등학교 (초등학교),365,80,285,97,188,0
강원특별자치도교육청,7822085,금대초등학교,초등학교,K10_7822085_초등학교,금대초등학교 (초등학교),365,74,291,103,188,0
강원특별자치도교육청,7822086,남원주초등학교,초등학교,K10_7822086_초등학교,남원주초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7822087,단계초등학교,초등학교,K10_7822087_초등학교,단계초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822088,단관초등학교,초등학교,K10_7822088_초등학교,단관초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7822089,단구초등학교,초등학교,K10_7822089_초등학교,단구초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822090,동화초등학교,초등학교,K10_7822090_초등학교,동화초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7822091,둔둔초등학교,초등학교,K10_7822091_초등학교,둔둔초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822092,만대초등학교,초등학교,K10_7822092_초등학교,만대초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822093,만종초등학교,초등학교,K10_7822093_초등학교,만종초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822094,매지초등학교,초등학교,K10_7822094_초등학교,매지초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822095,명륜초등학교,초등학교,K10_7822095_초등학교,명륜초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7822096,무실초등학교,초등학교,K10_7822096_초등학교,무실초등학교 (초등학교),365,82,283,96,187,0
강원특별자치도교육청,7822097,문막초등학교,초등학교,K10_7822097_초등학교,문막초등학교 (초등학교),365,79,286,98,188,0
강원특별자치도교육청,7822098,반계초등학교,초등학교,K10_7822098_초등학교,반계초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7822099,반곡초등학교,초등학교,K10_7822099_초등학교,반곡초등학교 (초등학교),365,85,280,92,188,0
강원특별자치도교육청,7822100,봉대초등학교,초등학교,K10_7822100_초등학교,봉대초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822101,부론초등학교,초등학교,K10_7822101_초등학교,부론초등학교 (초등학교),365,85,280,91,189,0
강원특별자치도교육청,7822102,북원초등학교,초등학교,K10_7822102_초등학교,북원초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7822103,비두초등학교,초등학교,K10_7822103_초등학교,비두초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822104,산현초등학교,초등학교,K10_7822104_초등학교,산현초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822105,샘마루초등학교,초등학교,K10_7822105_초등학교,샘마루초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7822106,서곡초등학교,초등학교,K10_7822106_초등학교,서곡초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822107,서원주초등학교,초등학교,K10_7822107_초등학교,서원주초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7822108,소초초등학교,초등학교,K10_7822108_초등학교,소초초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7822109,솔샘초등학교,초등학교,K10_7822109_초등학교,솔샘초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822110,신림초등학교,초등학교,K10_7822110_초등학교,신림초등학교 (초등학교),365,83,282,95,187,0
강원특별자치도교육청,7822111,신평초등학교,초등학교,K10_7822111_초등학교,신평초등학교 (초등학교),365,77,288,99,189,0
강원특별자치도교육청,7822112,우산초등학교,초등학교,K10_7822112_초등학교,우산초등학교 (초등학교),365,83,282,95,187,0
강원특별자치도교육청,7822113,원주초등학교,초등학교,K10_7822113_초등학교,원주초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7822114,일산초등학교,초등학교,K10_7822114_초등학교,일산초등학교 (초등학교),365,82,283,95,188,0
강원특별자치도교육청,7822115,장양초등학교,초등학교,K10_7822115_초등학교,장양초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822116,중앙초등학교,초등학교,K10_7822116_초등학교,중앙초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822117,지정초등학교,초등학교,K10_7822117_초등학교,지정초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822118,치악초등학교,초등학교,K10_7822118_초등학교,치악초등학교 (초등학교),365,84,281,92,189,0
강원특별자치도교육청,7822119,태봉초등학교,초등학교,K10_7822119_초등학교,태봉초등학교 (초등학교),365,80,285,95,190,0
강원특별자치도교육청,7822120,태장초등학교,초등학교,K10_7822120_초등학교,태장초등학교 (초등학교),365,84,281,93,188,0
강원특별자치도교육청,7822121,평원초등학교,초등학교,K10_7822121_초등학교,평원초등학교 (초등학교),365,83,282,93,189,0
강원특별자치도교육청,7822122,학성초등학교,초등학교,K10_7822122_초등학교,학성초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822123,호저초등학교,초등학교,K10_7822123_초등학교,호저초등학교 (초등학교),365,79,286,96,190,0
강원특별자치도교육청,7822124,황둔초등학교,초등학교,K10_7822124_초등학교,황둔초등학교 (초등학교),365,80,285,96,189,0
강원특별자치도교육청,7822125,흥양초등학교,초등학교,K10_7822125_초등학교,흥양초등학교 (초등학교),365,81,284,96,188,0
강원특별자치도교육청,7822126,흥업초등학교,초등학교,K10_7822126_초등학교,흥업초등학교 (초등학교),365,81,284,95,189,0
강원특별자치도교육청,7822127,원주삼육초등학교,초등학교,K10_7822127_초등학교,원주삼육초등학교 (초등학교),365,77,288,98,190,0
강원특별자치도교육청,7822128,버들중학교,중학교,K10_7822128_중학교,버들중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7822129,귀래중학교,중학교,K10_7822129_중학교,귀래중학교 (중학교),365,79,286,97,189,0
강원특별자치도교육청,7822130,남원주중학교,중학교,K10_7822130_중학교,남원주중학교 (중학교),365,81,284,94,190,0
강원특별자치도교육청,7822131,단구중학교,중학교,K10_7822131_중학교,단구중학교 (중학교),365,81,284,95,189,0
강원특별자치도교육청,7822132,문막중학교,중학교,K10_7822132_중학교,문막중학교 (중학교),365,81,284,95,189,0
강원특별자치도교육청,7822133,반곡중학교,중학교,K10_7822133_중학교,반곡중학교 (중학교),365,77,288,99,189,0
강원특별자치도교육청,7822134,부론중학교,중학교,K10_7822134_중학교,부론중학교 (중학교),365,83,282,92,190,0
강원특별자치도교육청,7822135,북원중학교,중학교,K10_7822135_중학교,북원중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7822136,상지여자중학교,중학교,K10_7822136_중학교,상지여자중학교 (중학교),365,55,310,121,189,0
강원특별자치도교육청,7822137,섬강중학교,중학교,K10_7822137_중학교,섬강중학교 (중학교),365,72,293,98,195,0
강원특별자치도교육청,7822138,신림중학교,중학교,K10_7822138_중학교,신림중학교 (중학교),365,51,314,124,190,0
강원특별자치도교육청,7822139,원주여자중학교,중학교,K10_7822139_중학교,원주여자중학교 (중학교),365,82,283,94,189,0
강원특별자치도교육청,7822140,원주중학교,중학교,K10_7822140_중학교,원주중학교 (중학교),365,80,285,96,189,0
강원특별자치도교육청,7822141,육민관중학교,중학교,K10_7822141_중학교,육민관중학교 (중학교),365,81,284,95,189,0
강원특별자치도교육청,7822142,지정중학교,중학교,K10_7822142_중학교,지정중학교 (중학교),365,80,285,97,188,0
강원특별자치도교육청,7822143,진광중학교,중학교,K10_7822143_중학교,진광중학교 (중학교),365,73,292,103,189,0
강원특별자치도교육청,7822144,치악중학교,중학교,K10_7822144_중학교,치악중학교 (중학교),365,82,283,94,189,0
강원특별자치도교육청,7822145,태장중학교,중학교,K10_7822145_중학교,태장중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7822146,평원중학교,중학교,K10_7822146_중학교,평원중학교 (중학교),365,78,287,98,189,0
강원특별자치도교육청,7822147,학성중학교,중학교,K10_7822147_중학교,학성중학교 (중학교),365,83,282,93,189,0
강원특별자치도교육청,7822148,호저중학교,중학교,K10_7822148_중학교,호저중학교 (중학교),365,55,310,105,205,0
