분석단위ID,detail_file
J10_7679467_초등학교,details/detail_part_009.parquet
J10_7679468_초등학교,details/detail_part_009.parquet
J10_7679469_중학교,details/detail_part_009.parquet
J10_7679488_중학교,details/detail_part_009.parquet
J10_7679489_중학교,details/detail_part_009.parquet
J10_7679492_초등학교,details/detail_part_009.parquet
J10_7679498_초등학교,details/detail_part_009.parquet
J10_7679508_초등학교,details/detail_part_009.parquet
J10_7679512_초등학교,details/detail_part_009.parquet
J10_7679515_중학교,details/detail_part_009.parquet
J10_7679516_초등학교,details/detail_part_009.parquet
J10_7679518_중학교,details/detail_part_009.parquet
J10_7679519_중학교,details/detail_part_009.parquet
J10_7679520_중학교,details/detail_part_009.parquet
J10_7679521_중학교,details/detail_part_009.parquet
J10_7679527_초등학교,details/detail_part_009.parquet
J10_7679529_초등학교,details/detail_part_009.parquet
J10_7679531_초등학교,details/detail_part_009.parquet
J10_7681003_중학교,details/detail_part_009.parquet
J10_7681004_중학교,details/detail_part_009.parquet
J10_7681005_중학교,details/detail_part_009.parquet
J10_7681006_중학교,details/detail_part_009.parquet
J10_7681007_중학교,details/detail_part_009.parquet
J10_7681008_중학교,details/detail_part_009.parquet
J10_7681009_중학교,details/detail_part_009.parquet
J10_7681010_중학교,details/detail_part_009.parquet
J10_7681011_중학교,details/detail_part_009.parquet
J10_7681012_중학교,details/detail_part_009.parquet
J10_7681013_중학교,details/detail_part_009.parquet
J10_7681014_중학교,details/detail_part_009.parquet
J10_7681015_중학교,details/detail_part_009.parquet
J10_7681016_중학교,details/detail_part_009.parquet
J10_7681017_중학교,details/detail_part_009.parquet
J10_7681018_초등학교,details/detail_part_009.parquet
J10_7681019_초등학교,details/detail_part_009.parquet
J10_7681020_초등학교,details/detail_part_009.parquet
J10_7681021_초등학교,details/detail_part_009.parquet
J10_7681022_초등학교,details/detail_part_009.parquet
J10_7681023_초등학교,details/detail_part_009.parquet
J10_7681024_초등학교,details/detail_part_009.parquet
J10_7681025_초등학교,details/detail_part_009.parquet
J10_7681026_초등학교,details/detail_part_009.parquet
J10_7681027_초등학교,details/detail_part_009.parquet
J10_7681028_초등학교,details/detail_part_009.parquet
J10_7681029_초등학교,details/detail_part_009.parquet
J10_7681030_초등학교,details/detail_part_009.parquet
J10_7681031_초등학교,details/detail_part_009.parquet
J10_7681032_초등학교,details/detail_part_009.parquet
J10_7681033_초등학교,details/detail_part_009.parquet
J10_7681034_초등학교,details/detail_part_009.parquet
J10_7681035_초등학교,details/detail_part_009.parquet
J10_7681036_초등학교,details/detail_part_009.parquet
J10_7681037_초등학교,details/detail_part_009.parquet
J10_7681038_초등학교,details/detail_part_009.parquet
J10_7681040_초등학교,details/detail_part_009.parquet
J10_7681041_초등학교,details/detail_part_009.parquet
J10_7681042_초등학교,details/detail_part_009.parquet
J10_7681043_초등학교,details/detail_part_009.parquet
J10_7681044_초등학교,details/detail_part_009.parquet
J10_7681045_초등학교,details/detail_part_009.parquet
J10_7681046_초등학교,details/detail_part_009.parquet
J10_7681047_초등학교,details/detail_part_009.parquet
J10_7681048_초등학교,details/detail_part_009.parquet
J10_7681049_초등학교,details/detail_part_009.parquet
J10_7681050_초등학교,details/detail_part_009.parquet
J10_7681051_초등학교,details/detail_part_009.parquet
J10_7681052_초등학교,details/detail_part_009.parquet
J10_7681053_초등학교,details/detail_part_009.parquet
J10_7681054_초등학교,details/detail_part_009.parquet
J10_7681055_초등학교,details/detail_part_009.parquet
J10_7681056_초등학교,details/detail_part_009.parquet
J10_7681057_초등학교,details/detail_part_009.parquet
J10_7681058_초등학교,details/detail_part_009.parquet
J10_7681059_초등학교,details/detail_part_009.parquet
J10_7681060_초등학교,details/detail_part_009.parquet
J10_7681061_초등학교,details/detail_part_009.parquet
J10_7681062_초등학교,details/detail_part_009.parquet
J10_7681063_초등학교,details/detail_part_009.parquet
J10_7681064_초등학교,details/detail_part_009.parquet
J10_7681106_초등학교,details/detail_part_009.parquet
J10_7681107_초등학교,details/detail_part_009.parquet
J10_7681108_초등학교,details/detail_part_009.parquet
J10_7681109_중학교,details/detail_part_009.parquet
J10_7681110_중학교,details/detail_part_009.parquet
J10_7681113_중학교,details/detail_part_009.parquet
J10_7681123_중학교,details/detail_part_009.parquet
J10_7681125_중학교,details/detail_part_009.parquet
J10_7681147_초등학교,details/detail_part_009.parquet
J10_7681148_초등학교,details/detail_part_009.parquet
J10_7681149_초등학교,details/detail_part_009.parquet
J10_7681150_초등학교,details/detail_part_009.parquet
J10_7681151_중학교,details/detail_part_009.parquet
J10_7681152_중학교,details/detail_part_009.parquet
J10_7681161_초등학교,details/detail_part_009.parquet
J10_7681162_초등학교,details/detail_part_009.parquet
J10_7681164_중학교,details/detail_part_009.parquet
J10_7681165_중학교,details/detail_part_009.parquet
J10_7681178_초등학교,details/detail_part_009.parquet
J10_7681189_중학교,details/detail_part_009.parquet
J10_7681194_초등학교,details/detail_part_009.parquet
J10_7681201_초등학교,details/detail_part_009.parquet
J10_7681202_중학교,details/detail_part_009.parquet
J10_7681204_중학교,details/detail_part_009.parquet
J10_7681205_초등학교,details/detail_part_009.parquet
J10_7681213_초등학교,details/detail_part_009.parquet
J10_7681214_중학교,details/detail_part_009.parquet
J10_7681216_중학교,details/detail_part_009.parquet
J10_7681228_초등학교,details/detail_part_009.parquet
J10_7681229_초등학교,details/detail_part_009.parquet
J10_7681234_초등학교,details/detail_part_009.parquet
J10_7692003_초등학교,details/detail_part_009.parquet
J10_7692005_초등학교,details/detail_part_009.parquet
J10_7692006_초등학교,details/detail_part_009.parquet
J10_7692007_초등학교,details/detail_part_009.parquet
J10_7692008_초등학교,details/detail_part_009.parquet
J10_7692009_초등학교,details/detail_part_009.parquet
J10_7692010_초등학교,details/detail_part_009.parquet
J10_7692011_초등학교,details/detail_part_009.parquet
J10_7692012_초등학교,details/detail_part_009.parquet
J10_7692013_초등학교,details/detail_part_009.parquet
J10_7692014_초등학교,details/detail_part_009.parquet
J10_7692015_초등학교,details/detail_part_009.parquet
J10_7692016_초등학교,details/detail_part_009.parquet
J10_7692017_초등학교,details/detail_part_009.parquet
J10_7692018_초등학교,details/detail_part_009.parquet
J10_7692019_초등학교,details/detail_part_009.parquet
J10_7692020_초등학교,details/detail_part_009.parquet
J10_7692021_초등학교,details/detail_part_009.parquet
J10_7692022_초등학교,details/detail_part_009.parquet
J10_7692023_초등학교,details/detail_part_009.parquet
J10_7692024_초등학교,details/detail_part_009.parquet
J10_7692025_초등학교,details/detail_part_009.parquet
J10_7692026_초등학교,details/detail_part_009.parquet
J10_7692027_초등학교,details/detail_part_009.parquet
J10_7692028_초등학교,details/detail_part_009.parquet
J10_7692029_초등학교,details/detail_part_009.parquet
J10_7692030_초등학교,details/detail_part_009.parquet
J10_7692031_초등학교,details/detail_part_009.parquet
J10_7692032_초등학교,details/detail_part_009.parquet
J10_7692033_초등학교,details/detail_part_009.parquet
J10_7692034_초등학교,details/detail_part_009.parquet
J10_7692035_초등학교,details/detail_part_009.parquet
J10_7692036_초등학교,details/detail_part_009.parquet
J10_7692037_초등학교,details/detail_part_009.parquet
J10_7692038_중학교,details/detail_part_009.parquet
J10_7692039_중학교,details/detail_part_009.parquet
J10_7692040_중학교,details/detail_part_009.parquet
J10_7692041_중학교,details/detail_part_009.parquet
J10_7692042_중학교,details/detail_part_009.parquet
J10_7692043_중학교,details/detail_part_009.parquet
J10_7692044_중학교,details/detail_part_009.parquet
J10_7692045_중학교,details/detail_part_009.parquet
J10_7692046_중학교,details/detail_part_009.parquet
J10_7692047_중학교,details/detail_part_009.parquet
J10_7692048_중학교,details/detail_part_009.parquet
J10_7692082_중학교,details/detail_part_009.parquet
J10_7692084_중학교,details/detail_part_009.parquet
J10_7692085_초등학교,details/detail_part_009.parquet
J10_7692088_중학교,details/detail_part_009.parquet
J10_7692113_초등학교,details/detail_part_009.parquet
J10_7692115_초등학교,details/detail_part_009.parquet
J10_7692119_중학교,details/detail_part_009.parquet
J10_7692122_초등학교,details/detail_part_009.parquet
J10_7692123_초등학교,details/detail_part_009.parquet
J10_7692124_중학교,details/detail_part_009.parquet
J10_7692127_초등학교,details/detail_part_009.parquet
J10_7692128_초등학교,details/detail_part_009.parquet
J10_7692129_중학교,details/detail_part_009.parquet
J10_7692130_중학교,details/detail_part_009.parquet
J10_7692131_중학교,details/detail_part_009.parquet
J10_7692151_중학교,details/detail_part_009.parquet
J10_7692152_중학교,details/detail_part_009.parquet
J10_7692153_초등학교,details/detail_part_009.parquet
J10_7692154_초등학교,details/detail_part_009.parquet
J10_7692155_초등학교,details/detail_part_009.parquet
J10_7692156_초등학교,details/detail_part_009.parquet
J10_7692162_중학교,details/detail_part_009.parquet
J10_7692165_초등학교,details/detail_part_009.parquet
J10_7692181_초등학교,details/detail_part_009.parquet
J10_7692182_초등학교,details/detail_part_009.parquet
J10_7692183_중학교,details/detail_part_009.parquet
J10_7692188_초등학교,details/detail_part_009.parquet
J10_7692192_초등학교,details/detail_part_009.parquet
J10_7692194_초등학교,details/detail_part_009.parquet
J10_7692196_초등학교,details/detail_part_009.parquet
J10_7692198_초등학교,details/detail_part_009.parquet
J10_7692200_초등학교,details/detail_part_009.parquet
J10_7692219_초등학교,details/detail_part_009.parquet
J10_7692222_초등학교,details/detail_part_009.parquet
J10_7692223_중학교,details/detail_part_009.parquet
J10_7692224_중학교,details/detail_part_009.parquet
J10_7692226_초등학교,details/detail_part_009.parquet
J10_7692230_초등학교,details/detail_part_009.parquet
J10_7701004_중학교,details/detail_part_009.parquet
J10_7701005_중학교,details/detail_part_009.parquet
J10_7701006_중학교,details/detail_part_009.parquet
J10_7701007_중학교,details/detail_part_009.parquet
J10_7701008_중학교,details/detail_part_009.parquet
J10_7701009_중학교,details/detail_part_009.parquet
J10_7701010_초등학교,details/detail_part_009.parquet
J10_7701011_초등학교,details/detail_part_009.parquet
J10_7701012_초등학교,details/detail_part_009.parquet
J10_7701013_초등학교,details/detail_part_009.parquet
J10_7701014_초등학교,details/detail_part_009.parquet
J10_7701015_초등학교,details/detail_part_009.parquet
J10_7701016_초등학교,details/detail_part_009.parquet
J10_7701017_초등학교,details/detail_part_009.parquet
J10_7701018_초등학교,details/detail_part_009.parquet
J10_7701019_초등학교,details/detail_part_009.parquet
J10_7701020_초등학교,details/detail_part_009.parquet
J10_7701021_초등학교,details/detail_part_009.parquet
J10_7701022_초등학교,details/detail_part_009.parquet
J10_7711004_중학교,details/detail_part_009.parquet
J10_7711005_중학교,details/detail_part_009.parquet
J10_7711006_중학교,details/detail_part_009.parquet
J10_7711007_중학교,details/detail_part_009.parquet
J10_7711008_중학교,details/detail_part_009.parquet
J10_7711009_중학교,details/detail_part_009.parquet
J10_7711010_중학교,details/detail_part_009.parquet
J10_7711011_중학교,details/detail_part_009.parquet
J10_7711012_중학교,details/detail_part_009.parquet
J10_7711013_중학교,details/detail_part_009.parquet
J10_7711014_중학교,details/detail_part_009.parquet
J10_7711015_중학교,details/detail_part_009.parquet
